,Postcode (single space),GEOWD18 code,Geographical Ward 2018 name,STATWD18 code,Statistical Ward 2018 name [Bestfit] ,LSOA11 code,LSOA11 local name,IMD2019 LSOA England Rank,IMD2019 England % Rank,IMD2019 England Deprivation Decile,IMD2019 LSOA Bristol Rank,IMD2019 Bristol Deprivation Decile
8263,BS5 9QF,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8264,BS5 9QG,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8265,BS5 9QH,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8266,BS5 9QJ,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8267,BS5 9QL,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8268,BS5 9QN,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8269,BS5 9QP,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8270,BS5 9QQ,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8271,BS5 9QR,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8272,BS5 9QS,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8273,BS5 9QT,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8274,BS5 9QU,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8275,BS5 9QW,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8276,BS5 9QY,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8277,BS5 9RB,E05010912,St George West,E05010912,St George West,E01014681,Redfield,11208,0.3412495432955791,4,123,5
8278,BS5 9RD,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8279,BS5 9RE,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8280,BS5 9RG,E05010912,St George West,E05010912,St George West,E01014681,Redfield,11208,0.3412495432955791,4,123,5
8281,BS5 9RH,E05010896,Easton,E05010896,Easton,E01014566,Church Road,8649,0.2633357690902448,3,96,4
8282,BS5 9RJ,E05010896,Easton,E05010896,Easton,E01014566,Church Road,8649,0.2633357690902448,3,96,4
8283,BS5 9RL,E05010896,Easton,E05010896,Easton,E01014566,Church Road,8649,0.2633357690902448,3,96,4
8284,BS5 9RN,E05010896,Easton,E05010896,Easton,E01014566,Church Road,8649,0.2633357690902448,3,96,4
8285,BS5 9RP,E05010896,Easton,E05010896,Easton,E01014566,Church Road,8649,0.2633357690902448,3,96,4
8286,BS5 9RQ,E05010912,St George West,E05010912,St George West,E01014681,Redfield,11208,0.3412495432955791,4,123,5
8287,BS5 9RR,E05010896,Easton,E05010896,Easton,E01014566,Church Road,8649,0.2633357690902448,3,96,4
8288,BS5 9RS,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8289,BS5 9RT,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8290,BS5 9RU,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8291,BS5 9RW,E05010896,Easton,E05010896,Easton,E01014566,Church Road,8649,0.2633357690902448,3,96,4
8292,BS5 9RX,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8293,BS5 9RY,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8294,BS5 9RZ,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8295,BS5 9SA,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8296,BS5 9SB,E05010896,Easton,E05010896,Easton,E01014567,Netham,10881,0.3312933869199854,4,119,5
8297,BS5 9SD,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8298,BS5 9SE,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8299,BS5 9SF,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8300,BS5 9SG,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8301,BS5 9SJ,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8302,BS5 9SL,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8303,BS5 9SN,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8304,BS5 9SP,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8305,BS5 9SR,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8306,BS5 9SS,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8307,BS5 9ST,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8308,BS5 9SU,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8309,BS5 9SW,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8310,BS5 9SX,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8311,BS5 9TA,E05010896,Easton,E05010896,Easton,E01014566,Church Road,8649,0.2633357690902448,3,96,4
8312,BS5 9TE,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8313,BS5 9TF,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8314,BS5 9TJ,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01033369,Newtown,1657,0.050450615028620145,1,23,1
8315,BS5 9TP,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8316,BS5 9TQ,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8317,BS5 9TR,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01033369,Newtown,1657,0.050450615028620145,1,23,1
8318,BS5 9TU,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01033369,Newtown,1657,0.050450615028620145,1,23,1
8319,BS5 9TX,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01033369,Newtown,1657,0.050450615028620145,1,23,1
8320,BS5 9TY,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01033369,Newtown,1657,0.050450615028620145,1,23,1
8321,BS5 9TZ,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8322,BS5 9UA,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01033369,Newtown,1657,0.050450615028620145,1,23,1
8323,BS5 9UB,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8324,BS5 9UD,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01033369,Newtown,1657,0.050450615028620145,1,23,1
8325,BS5 9UF,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8326,BS5 9UG,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8327,BS5 9UH,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8328,BS5 9UJ,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8329,BS5 9UL,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8330,BS5 9UN,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8331,BS5 9UQ,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01014658,St Philips,1634,0.04975033491657532,1,22,1
8332,BS5 9XA,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01033356,Barton Hill,2023,0.06159420289855073,1,28,2
8333,BS5 9XB,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01033356,Barton Hill,2023,0.06159420289855073,1,28,2
8334,BS5 9XD,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01033356,Barton Hill,2023,0.06159420289855073,1,28,2
8335,BS5 9XE,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01033356,Barton Hill,2023,0.06159420289855073,1,28,2
8336,BS5 9XF,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01033356,Barton Hill,2023,0.06159420289855073,1,28,2
8337,BS5 9XG,E05010907,Lawrence Hill,E05010907,Lawrence Hill,E01033356,Barton Hill,2023,0.06159420289855073,1,28,2
8338,BS6 5AA,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8339,BS6 5AB,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8340,BS6 5AD,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8341,BS6 5AE,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8342,BS6 5AF,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8343,BS6 5AG,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8344,BS6 5AH,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8345,BS6 5AJ,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8346,BS6 5AL,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8347,BS6 5AN,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8348,BS6 5AP,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8349,BS6 5AQ,E05010885,Ashley,E05010909,Redland,E01014668,Berkeley Road South,27824,0.8471562538058702,9,242,10
8350,BS6 5AR,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8351,BS6 5AS,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8352,BS6 5AT,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8353,BS6 5AU,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8354,BS6 5AW,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8355,BS6 5AX,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8356,BS6 5AY,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8357,BS6 5AZ,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8358,BS6 5BA,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8359,BS6 5BB,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8360,BS6 5BD,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8361,BS6 5BE,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
8362,BS6 5BF,E05010885,Ashley,E05010885,Ashley,E01014486,St Agnes,3573,0.1087869930580928,2,45,2
8363,BS6 5BG,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
8364,BS6 5BH,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8365,BS6 5BJ,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8366,BS6 5BL,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8367,BS6 5BN,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8368,BS6 5BP,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8369,BS6 5BQ,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
8370,BS6 5BS,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8371,BS6 5BT,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
8372,BS6 5BU,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8373,BS6 5BW,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8374,BS6 5BX,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
8375,BS6 5BY,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
8376,BS6 5BZ,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
8377,BS6 5DA,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
8378,BS6 5DB,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8379,BS6 5DD,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8380,BS6 5DE,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8381,BS6 5DF,E05010895,Cotham,E05010895,Cotham,E01033367,Stokes Croft West,1223,0.03723663378394836,1,16,1
8382,BS6 5DG,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8383,BS6 5DH,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
8384,BS6 5DJ,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8385,BS6 5DL,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8386,BS6 5DN,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8387,BS6 5DP,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8388,BS6 5DQ,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8389,BS6 5DR,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8390,BS6 5DS,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
8391,BS6 5DT,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
8392,BS6 5DU,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
8393,BS6 5DW,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8394,BS6 5DX,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
8395,BS6 5EA,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8396,BS6 5ED,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
8397,BS6 5EE,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8398,BS6 5EF,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8399,BS6 5EG,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
8400,BS6 5EH,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
8401,BS6 5EJ,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8402,BS6 5EL,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8403,BS6 5EN,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
8404,BS6 5EP,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8405,BS6 5ER,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8406,BS6 5ES,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8407,BS6 5ET,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8408,BS6 5EU,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8409,BS6 5EW,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
8410,BS6 5EX,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8411,BS6 5EY,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8412,BS6 5EZ,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8413,BS6 5HA,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8414,BS6 5HB,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8415,BS6 5HD,E05010885,Ashley,E05010885,Ashley,E01014487,Cromwell Road,17138,0.5218000243575691,6,170,7
8416,BS6 5HE,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8417,BS6 5HG,E05010885,Ashley,E05010885,Ashley,E01014671,St Andrews Park,16268,0.49531116794543906,5,163,7
8418,BS6 5HP,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
8419,BS6 5HR,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
8420,BS6 5HS,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8421,BS6 5HT,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8422,BS6 5HU,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8423,BS6 5HX,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8424,BS6 5HY,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8425,BS6 5HZ,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8426,BS6 5JA,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
8427,BS6 5JB,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8428,BS6 5JD,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
8429,BS6 5JG,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
8430,BS6 5JH,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
8431,BS6 5JJ,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
8432,BS6 5JL,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8433,BS6 5JN,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8434,BS6 5JP,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8435,BS6 5JQ,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
8436,BS6 5JR,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8437,BS6 5JS,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8438,BS6 5JT,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8439,BS6 5LA,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8440,BS6 5LB,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8441,BS6 5LD,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8442,BS6 5LE,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8443,BS6 5LF,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8444,BS6 5LH,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8445,BS6 5LL,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
8446,BS6 5LN,E05010885,Ashley,E05010885,Ashley,E01014486,St Agnes,3573,0.1087869930580928,2,45,2
8447,BS6 5LP,E05010885,Ashley,E05010885,Ashley,E01014486,St Agnes,3573,0.1087869930580928,2,45,2
8448,BS6 5LQ,E05010885,Ashley,E05010885,Ashley,E01014488,Upper Montpelier,11617,0.35370235050541954,4,129,5
8449,BS6 5LR,E05010885,Ashley,E05010885,Ashley,E01014486,St Agnes,3573,0.1087869930580928,2,45,2
8450,BS6 5LS,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
8451,BS6 5LT,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
